0,0,58,82526,360,130,78190,1344,370,116,95,30787,21551,1952,10794,6925,1312,2681,753,868,660,191,254,146,115,96,59,79,73,56,43,43,72,34,43,62,65,54,41,38,55,50,48,122,166,448,255,685,1277,1493,1370,1310,208,154,172,50,87,89,50,49,32,25,30,52,82,33,120,140,83,59,116,115,79,33,64,29,44,46,41,63,72,81,68,57,76,53,72,35,56,35,67,35,42,51,46,23,40,24,58,86,17,86,37,14,22,26,51,19,34,15,51,12,55,17,34,15,12,20,19,42,38,75,20,39,32,34,17,54,20,20,20,45,12,55,20,15,6,48,11,31,10,22,21,17,18,9,18,25,37,15,13,9,27,8,27,19,14,36,4,17,13,9,10,27,11,19,10,3,16,9,14,26,11,9,26,8,9,6,34,16,9,12,33,9,8,11,7,6,0,9,3,3,4,6,4,3,15,1,6,7,4,6,10,3,7,3,5,9,6,3,1,11,4,5,4,2,0,1,1,2,3,3,1,5,0,4,0,2,10,3,1,2,5,1,4,0,3,0,0,5,0,0,2,0,1,1,0,2,0,1,0,0,0,0,29,1128
0,0,0,0,0,0,109,59,60568,1634,571,163,168,16337,1605,359,4599,751,1779,1361,356,352,144,146,132,100,66,730,1447,2138,1969,2303,600,63,46,71,44,34,48,96,60,36,41,37,41,54,61,41,52,42,87,71,97,73,34,47,45,56,62,122,168,165,155,189,85,224,146,35,39,58,42,46,62,52,50,169,114,58,52,70,60,81,39,57,39,84,93,73,64,26,66,78,78,31,45,74,23,58,28,24,31,32,87,73,39,66,47,27,41,22,29,38,49,45,38,49,16,28,46,29,16,39,20,20,19,48,21,69,20,22,18,31,10,22,12,14,25,43,16,29,10,34,17,58,18,17,16,16,22,14,26,15,38,5,36,9,17,14,49,16,9,24,10,45,14,11,12,17,14,8,37,23,18,10,12,15,7,21,6,9,13,15,12,10,4,12,16,10,17,22,4,6,18,28,7,7,7,21,8,8,3,14,1,5,8,20,4,1,1,11,4,3,5,3,8,6,0,0,8,8,1,3,1,8,3,0,2,8,4,2,1,5,1,2,1,2,2,0,0,0,0,0,0,1,3,4,0,0,1,0,0,0,0,0,39,1261
0,0,0,0,61,89648,1286,74092,1938,691,44000,1846,24837,2255,13329,9731,1835,3468,990,1261,1094,619,492,588,464,104,99,90,85,92,80,88,80,68,76,74,79,110,471,489,341,3147,2268,4095,1086,334,150,169,104,71,54,74,86,86,229,262,271,203,131,82,65,64,79,71,79,114,60,59,82,70,98,78,92,63,73,67,88,54,66,65,57,90,53,51,28,60,52,63,55,41,62,37,57,47,35,41,85,37,129,49,30,34,33,36,31,38,17,73,24,72,46,42,28,37,21,61,20,18,35,40,22,73,29,28,12,53,13,86,20,23,38,69,21,35,21,16,35,12,23,14,21,19,37,21,29,26,17,32,5,18,23,19,18,17,38,17,14,20,4,12,16,15,25,7,15,42,18,3,16,11,8,10,8,5,21,9,8,16,26,6,8,32,11,15,7,16,6,10,9,11,14,8,3,9,8,3,8,9,12,7,4,6,8,2,6,7,5,2,7,10,7,2,2,18,2,1,4,12,3,3,4,1,2,3,4,3,3,3,3,2,0,0,3,0,2,6,0,3,5,1,1,1,1,2,1,1,2,0,1,0,0,0,0,0,157,1227
0,0,0,0,0,0,0,0,52,56527,1944,36595,2395,20276,2406,640,5808,1102,2254,801,947,326,383,288,168,150,118,126,84,74,54,64,95,306,301,742,942,1528,86,73,82,115,161,198,67,73,66,59,64,48,122,35,69,72,69,130,153,135,118,162,86,84,75,55,55,58,113,160,143,106,95,88,73,68,89,54,68,63,113,102,107,84,99,92,47,89,64,63,54,31,83,83,38,51,42,74,70,50,65,44,36,51,47,33,33,41,28,29,19,46,23,41,22,27,22,23,23,22,18,9,49,22,14,19,15,18,23,34,16,25,20,16,16,18,12,39,27,11,46,18,34,18,25,19,14,50,30,18,10,38,9,26,18,51,9,24,24,20,25,21,12,18,16,15,15,30,18,18,23,18,20,14,15,11,20,8,5,10,10,10,17,9,6,7,16,18,12,6,14,9,7,9,15,10,18,5,2,3,19,8,13,8,10,5,11,7,5,3,6,6,4,11,10,1,8,5,1,2,6,4,6,10,2,10,2,3,3,5,2,11,0,4,1,0,9,1,1,1,2,3,1,0,5,2,0,0,2,2,0,2,0,0,0,0,281,1213
0,0,36,0,0,96,0,116,0,0,164,0,0,179,63,8969,1913,3879,3684,2197,741,673,298,292,159,166,131,101,89,85,73,72,74,51,66,65,101,66,51,67,239,56,46,56,65,67,42,70,66,62,157,234,214,161,66,102,64,72,82,48,49,249,201,129,80,92,109,140,138,79,73,91,123,173,136,83,79,75,97,79,50,53,73,84,63,132,108,92,53,78,72,36,57,61,64,37,79,88,63,46,61,41,72,59,51,54,68,36,39,68,31,72,25,61,28,53,75,14,54,16,31,23,47,22,18,59,16,62,9,40,22,30,23,17,41,15,18,32,13,15,43,18,28,10,24,16,41,19,6,11,23,11,17,10,21,13,20,17,6,7,11,33,15,17,23,14,8,17,6,6,20,4,10,30,11,13,16,21,21,5,10,6,30,3,15,7,26,4,16,2,15,14,7,6,15,13,6,11,6,4,5,7,6,6,8,6,25,6,3,1,6,16,1,9,3,8,2,7,7,9,4,1,2,2,9,2,0,1,6,0,2,0,2,4,0,0,5,3,1,1,1,2,0,3,2,0,3,1,0,3,0,0,0,0,113,1217
0,73,81720,183,88333,1072,85775,1874,68291,2308,49325,2722,29238,3430,15565,2236,7055,6001,1451,2161,1730,1009,1365,3569,6009,10925,2044,160,115,121,222,135,90,114,127,92,104,790,909,642,115,122,85,173,155,86,172,178,147,80,86,82,90,95,120,128,139,143,96,99,106,102,92,80,101,87,84,105,85,98,82,117,129,122,112,80,113,122,131,137,99,109,95,100,65,93,104,92,104,56,92,97,92,112,65,70,76,51,97,78,57,45,90,37,38,50,53,41,54,28,28,37,26,27,38,24,24,40,27,26,39,21,40,42,14,30,14,27,13,20,15,19,22,25,42,27,21,27,6,21,10,18,19,20,35,18,17,17,12,20,21,8,19,27,9,17,21,8,20,8,32,13,14,9,12,16,9,17,8,4,13,7,4,9,13,30,10,4,8,17,7,4,16,3,4,8,5,6,11,8,12,9,4,9,3,7,7,19,4,11,12,6,8,2,25,4,14,10,15,6,7,9,10,7,5,5,9,7,2,3,6,12,4,1,5,7,2,1,14,1,5,1,14,6,0,6,8,2,3,1,4,3,1,0,1,0,2,0,0,2,0,0,0,0,56,1561
0,0,0,0,0,0,0,0,53,62364,2527,40319,2991,22551,3386,10596,9927,2278,3344,1233,1449,657,610,472,334,252,195,193,285,143,103,104,114,108,119,102,197,172,136,94,137,111,103,121,252,588,422,340,611,417,729,239,144,92,84,90,85,130,131,137,178,150,265,248,182,175,160,116,251,305,223,140,116,147,135,125,128,176,107,150,162,148,129,126,96,160,105,129,122,106,112,105,104,122,98,101,102,91,67,72,63,68,90,65,43,68,35,54,37,40,52,39,56,39,68,39,22,44,27,45,32,15,14,15,22,20,16,33,24,46,16,27,15,21,16,32,12,19,26,40,15,22,13,19,11,22,26,12,12,13,26,9,14,27,13,8,8,17,24,16,17,11,16,12,15,23,12,9,9,13,10,19,16,9,15,14,10,13,12,8,19,7,10,15,8,6,16,5,11,6,9,6,10,8,16,3,7,1,20,5,5,6,7,9,4,5,4,3,8,4,5,2,3,4,1,6,13,2,3,1,6,2,6,13,1,3,7,7,2,3,4,5,2,2,3,3,1,3,1,0,1,0,1,3,0,2,1,0,0,0,0,0,0,0,63,1308
0,0,0,0,0,0,149,79083,2321,736,175,132,30325,3599,16963,2947,740,5080,1686,2064,983,864,750,329,295,218,227,389,442,3830,13101,15185,6296,5326,603,103,111,96,110,94,210,625,382,545,539,295,278,154,96,101,226,286,320,365,524,502,675,521,411,227,116,133,143,176,177,189,159,169,184,196,173,235,217,172,262,172,276,251,178,195,183,181,192,170,129,197,176,145,169,184,168,170,139,129,137,124,136,99,148,108,110,102,109,94,93,98,80,69,73,59,70,52,61,44,47,31,36,32,40,34,38,25,34,30,22,18,16,24,27,33,21,8,13,26,13,9,5,15,12,12,14,18,16,21,6,6,10,19,12,25,10,12,30,9,8,4,18,17,8,5,14,8,17,9,23,9,15,27,5,7,12,21,10,9,2,15,3,4,19,6,18,15,10,10,9,13,3,2,11,5,8,11,12,11,8,12,11,10,6,6,7,6,7,4,7,12,10,10,5,5,3,1,2,15,3,1,5,9,5,4,8,3,13,4,4,2,5,2,4,1,3,4,2,3,3,0,1,2,2,1,6,4,0,1,0,1,0,1,1,0,0,0,0,0,154,1142
0,0,0,0,55,92052,1649,329,73635,2616,52109,3044,1297,23002,3441,11163,10883,3941,6192,12613,8937,1402,753,575,710,481,265,245,191,211,185,178,405,377,190,266,828,3868,1758,1537,1261,238,160,164,180,205,428,414,443,300,645,414,382,242,200,229,258,384,271,264,272,455,476,461,434,331,262,284,279,273,361,325,319,299,280,335,295,325,316,251,268,291,287,337,212,307,276,263,233,210,242,266,206,221,213,247,170,197,159,186,162,123,169,155,138,142,102,115,109,106,90,80,70,73,70,66,48,82,38,47,51,41,25,34,26,33,27,43,19,26,23,32,14,17,13,25,20,13,27,9,16,12,8,15,9,16,16,15,10,8,10,18,11,22,8,7,13,9,10,6,4,8,3,8,6,10,8,11,8,7,18,5,9,8,4,4,6,9,6,6,13,6,9,9,6,3,4,13,5,4,5,9,4,5,3,12,6,3,7,11,7,3,9,3,6,2,3,14,9,2,9,12,3,6,5,4,5,3,9,5,1,10,3,7,0,2,2,1,3,2,4,2,4,1,2,0,1,3,3,0,2,0,1,0,0,0,2,0,1,0,0,0,0,0,110,935
0,0,0,52,0,0,0,92,0,63790,2913,41110,3854,1204,17189,3273,799,5197,4575,1667,1481,1389,915,551,363,319,255,278,378,284,137,184,179,248,161,145,281,444,215,220,209,175,186,210,179,244,227,227,251,208,220,270,326,274,268,255,240,307,335,405,283,314,397,439,429,403,295,410,458,460,369,284,351,459,435,330,331,326,407,380,293,311,346,351,284,318,302,334,336,267,261,271,277,241,223,212,218,245,214,195,165,154,208,189,142,152,144,118,119,105,96,92,87,99,89,79,59,44,48,54,40,46,24,46,33,36,20,20,23,39,21,17,22,22,16,14,9,15,12,12,14,12,20,10,17,18,15,12,15,10,11,14,7,16,8,10,8,4,12,7,7,11,9,9,4,8,9,17,9,9,17,3,6,10,4,8,5,7,5,5,6,5,6,6,6,8,5,7,6,2,5,10,5,8,3,4,3,3,10,6,6,4,5,7,7,6,6,2,2,8,2,9,7,2,3,2,6,7,5,4,6,3,4,2,8,3,2,2,3,3,1,1,1,3,1,1,4,2,1,2,1,2,2,0,1,0,1,2,1,0,0,0,0,0,89,840
0,0,62,87727,510,129,85907,2274,560,843,69,467,30667,26129,4689,10947,11274,3095,1020,2054,1387,769,2777,5625,8325,20236,8953,1476,185,196,135,130,162,143,138,184,151,194,191,167,220,279,229,308,344,275,322,369,292,424,386,252,350,286,351,460,402,447,405,302,549,581,343,413,524,519,655,511,453,583,663,568,572,465,627,719,616,563,567,569,638,557,460,500,421,551,448,460,434,398,423,395,404,415,349,281,392,346,300,297,294,250,283,239,209,255,195,212,142,158,166,131,113,108,88,110,98,72,79,84,69,74,60,53,62,62,39,27,30,29,17,16,15,23,21,22,16,15,11,21,6,19,19,16,8,13,11,10,16,3,6,7,5,12,5,7,6,8,3,8,9,0,6,4,8,10,6,10,4,7,10,3,2,4,5,8,5,3,3,3,3,3,6,3,7,6,4,5,6,8,7,8,6,3,5,9,0,7,8,5,6,1,2,4,6,1,3,6,3,5,4,1,0,3,1,4,4,1,1,1,3,3,4,2,2,3,1,1,1,4,1,6,3,1,2,3,1,2,2,1,1,2,1,1,0,1,1,1,0,0,0,0,0,0,66,579
0,0,0,0,0,0,42,78943,2815,858,50782,42324,4908,1625,15992,3679,941,4586,4335,1797,1518,1368,1084,537,408,389,361,272,288,328,241,812,1148,325,195,215,241,307,803,653,302,414,497,402,502,1032,961,770,651,498,496,540,595,690,698,440,636,722,701,878,590,534,871,784,780,837,630,862,907,727,841,846,834,980,724,779,1000,831,735,749,734,785,668,643,553,672,646,512,500,514,535,486,448,453,454,438,385,405,400,353,359,302,337,283,314,251,231,216,223,185,213,189,176,158,131,120,106,106,85,91,93,81,76,67,54,55,40,41,40,43,39,29,31,20,19,24,20,17,10,24,19,13,9,14,12,13,15,14,4,6,8,7,7,14,7,9,4,6,3,7,0,5,4,2,6,7,4,6,3,4,8,3,4,5,2,5,3,3,3,1,6,2,4,1,2,2,2,6,1,3,1,5,4,1,1,4,0,2,4,2,5,2,5,1,7,4,0,0,4,1,3,4,3,0,5,1,5,2,3,2,4,0,2,4,1,2,3,0,2,1,2,0,3,2,1,0,2,0,2,1,2,1,1,2,0,0,0,0,0,0,1,0,0,0,32,433
0,0,0,60,95650,1285,130,56,71434,2792,1175,370,29058,5527,1349,10005,9994,6454,2544,2269,2345,1619,864,682,671,462,492,376,261,373,247,235,183,261,245,206,286,349,312,375,414,388,414,482,413,552,848,669,484,822,914,1117,1701,1237,1073,1306,1023,829,1012,835,1167,1464,813,903,1625,1346,1319,1528,1134,1387,1259,1010,1340,1259,1077,1175,869,964,1107,942,909,842,856,919,592,717,790,635,693,605,608,605,481,507,495,491,492,450,428,337,419,363,419,317,317,336,289,266,237,226,223,218,169,180,180,139,109,126,108,83,80,91,76,71,57,54,55,32,43,44,30,31,31,28,29,25,17,20,19,15,15,22,16,12,14,7,15,6,14,13,9,5,6,4,7,11,10,6,1,4,9,7,5,6,8,6,4,3,3,1,2,4,5,4,1,5,3,1,6,3,3,0,9,3,1,0,1,3,3,1,1,4,1,4,0,1,3,3,2,1,0,5,0,2,3,1,1,0,0,0,3,4,0,1,2,1,6,1,0,0,2,2,0,0,0,1,1,3,0,0,0,1,0,3,1,0,1,1,2,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,30,239
0,0,0,0,0,0,48,0,34,57703,3038,1454,542,20460,17103,4334,1506,948,2530,2666,1187,491,592,581,404,254,268,308,205,210,218,808,817,1125,1581,1438,496,274,362,321,341,434,441,659,920,688,560,894,969,662,1135,811,871,1473,1511,921,1400,1431,1243,1978,1590,1150,2012,1892,991,1374,1784,1372,1649,1316,1303,1992,1511,1047,1508,1426,1223,1317,1237,1350,1080,868,928,1084,804,837,782,781,748,624,696,640,591,553,497,510,503,472,466,405,420,394,421,335,319,331,303,236,215,232,247,195,176,142,146,117,128,102,89,96,89,63,85,66,72,49,50,35,41,39,37,36,25,20,22,23,26,21,16,16,15,16,19,11,12,14,7,5,9,14,8,9,8,10,12,12,3,7,12,4,6,8,5,7,6,3,3,1,7,4,7,4,4,2,3,3,4,4,3,4,4,5,1,1,2,5,2,4,4,2,0,1,2,2,1,1,3,2,0,2,4,2,2,2,2,0,2,0,1,1,0,2,0,1,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,134
0,0,0,0,61,91038,2121,383,93,70,46605,38349,5556,1802,1069,8023,8713,5639,2939,1068,1420,1368,933,638,461,442,308,267,324,256,266,299,294,271,216,478,1088,717,1285,2652,2365,4473,1989,1302,812,2405,2468,2386,2424,1985,1283,1645,2366,1301,1278,2386,2106,1818,2498,1766,1918,2528,1658,1415,2563,2356,1771,2699,2067,2005,2425,1579,1634,2310,1707,1406,1810,1611,1406,1425,1318,1320,1194,1017,868,1099,967,810,883,720,714,682,674,624,615,601,563,487,501,436,433,395,422,350,348,320,322,272,229,223,223,181,183,167,143,142,139,113,97,98,106,93,61,50,49,43,49,49,38,28,33,30,29,36,12,21,12,15,8,12,16,17,10,7,7,6,8,13,6,4,10,7,11,8,5,7,12,11,2,4,9,4,3,4,7,7,6,1,3,0,2,5,2,5,1,4,4,3,6,1,3,4,5,1,3,3,3,0,1,2,2,2,1,2,1,3,7,0,0,3,1,1,1,1,3,1,1,1,1,0,2,0,1,0,1,2,0,1,2,1,1,0,0,0,2,2,0,0,2,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,89
0,0,0,0,0,50,84726,80301,3517,1197,337,160,24280,20976,15674,4586,1902,1178,2426,2521,1603,1005,1267,722,460,469,384,370,323,360,289,243,255,303,295,395,548,543,554,725,1186,1209,742,911,1259,836,1528,1785,1600,1978,3287,1756,1829,3361,4451,2297,2531,3304,2463,3073,2961,2138,3268,3565,2140,2738,3809,3351,2164,3735,3362,2257,2993,2654,2422,2350,1784,1920,1842,1599,1324,1593,1322,1323,1051,1123,1157,926,889,796,810,667,659,642,627,555,629,528,483,460,427,463,408,357,343,339,280,266,215,225,211,171,194,145,149,125,122,110,103,74,63,65,71,62,53,39,37,36,33,26,27,20,22,28,23,23,9,8,7,10,14,11,11,10,5,6,8,5,7,6,4,7,4,7,3,3,2,6,1,3,6,4,3,1,5,3,5,4,8,4,9,3,1,4,0,3,0,2,4,3,1,3,5,5,3,5,0,2,4,2,1,1,4,0,5,3,3,2,0,1,0,0,1,2,0,2,0,0,2,0,1,1,0,0,2,0,0,1,0,0,0,0,1,1,2,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,4,107
